id,category,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,genres/0/id,genres/0/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,collection/id,collection/name,genres/1/id,genres/1/name,genres/2/id,genres/2/name,themes/1/id,themes/1/name,keywords/3/id,keywords/3/name,game_modes/2/id,game_modes/2/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,themes/2/id,themes/2/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,genres/3/id,genres/3/name,franchises/1/id,franchises/1/name,rating,rating_count,genres/4/id,genres/4/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,themes/3/id,themes/3/name,themes/4/id,themes/4/name,game_modes/3/id,game_modes/3/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,themes/5/id,themes/5/name,themes/6/id,themes/6/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,genres/5/id,genres/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,genres/6/id,genres/6/name
117778,2,720,Kingdom Hearts,1,Single player,,,12,Role-playing (RPG),521,jrpg,645,disney,1673,mickey mouse,Kingdom Hearts III: ReMind,6,PC (Microsoft Windows),48,PlayStation 4,1221,Kingdom Hearts II,54775,Shadows: Awakening,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,115280,Oninaki,1,Action,272,Kingdom Hearts,25,Hack and slash/Beat 'em up,31,Adventure,17,Fantasy,6226,keyblade war,,,49,Xbox One,,,31,Drama,6227,keyblade,18164,sora,18167,goofy,23128,donald duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0766962935229,10,,,,,,,35,Kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121230,0,302,Garfield,1,Single player,2,Multiplayer,10,Racing,350,comedy,438,steamgame,1158,steam,Garfield Kart: Furious Racing,6,PC (Microsoft Windows),14,Mac,2668,FlatOut 2,15851,Score! Hero,18433,Overcooked!,19082,The Jackbox Party Pack 3,23304,Asphalt 6: Adrenaline,27378,RISE: Race The Future,27419,Brawlout,28113,Use Your Words,35467,Garfield Kart,78511,Forza Motorsport,27,Comedy,5907,Garfield Kart,14,Sport,33,Arcade,35,Kids,1166,sports,,,48,PlayStation 4,49,Xbox One,,,1333,online,1563,kid friendly,1935,dog,4134,digital distribution,4157,driving/racing,4176,animal protagonists,4177,credits menu option,4196,top hat,4329,cat,4353,human,4380,cartoon character,4525,third-person perspective,4910,heads up display,5602,shortcut,5657,gamersgate,6185,kart racer,,,,,,,,,,,,,,,,,,,,,,,80,4,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122290,0,3317,Momotaro Densetsu,1,Single player,,,13,Simulator,45,train simulator,,,,,"Momotaro Dentetsu: Showa, Heisei, Reiwa mo Teiban!",130,Nintendo Switch,,,29173,Startup Company,55888,Computer Tycoon,65827,Bronze Age,87210,Farming Simulator 19,87485,WildCraft: Wild Sim Online,101573,Simstory: Live As You Wish,105264,Diesel Brothers: The Game,112754,Business Magnate,117717,Planet Zoo,119579,LEGO Tower,28,Business,656,Momotaro Dentetsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124310,0,1001,Jay and SIlent Bob,1,Single player,2,Multiplayer,4,Fighting,4472,unlicensed game,25408,aftermarket,,,Jay and Silent Bob: Mall Brawl,6,PC (Microsoft Windows),18,Nintendo Entertainment System,25646,Don't Knock Twice,76253,Devil May Cry 5,90011,One Finger Death Punch 2,96217,Eternity: The Last Unicorn,103369,KILL la KILL: IF,105269,Gene Rain,106987,Torchlight III,111130,Apsulov: End of Gods,113360,Hytale,117533,River City Girls,1,Action,,,25,Hack and slash/Beat 'em up,31,Adventure,,,,,3,Co-operative,48,PlayStation 4,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Indie,,,,,33,Arcade,130,Nintendo Switch,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117321,1,729,Need for Speed,1,Single player,2,Multiplayer,10,Racing,735,street racing,1148,simulation,17580,nfs,Need for Speed: Most Wanted Terminal Velocity Pack,6,PC (Microsoft Windows),9,PlayStation 3,18623,Villagers,26574,Force of Nature,31515,Another Brick in the Mall,37419,Dude Simulator,40470,Car Mechanic Simulator 2018,76263,Contraband Police,81249,The Elder Scrolls VI,82090,Forza Horizon 4,105011,Dude Simulator 2,118871,GRID,1,Action,12,Need for Speed,13,Simulator,,,38,Open world,,,,,12,Xbox 360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122287,0,1527,Four Seasons,1,Single player,,,13,Simulator,94,visual novel,,,,,Hatsuyuki Sakura,6,PC (Microsoft Windows),,,22425,Oppai Slider 2,28277,The Last Journey,28465,Porno Studio Tycoon,43097,Shark Dating Simulator XL,43130,Twins of the Pasture,51991,Delude - Succubus Prison,79134,Ancient Cities,87975,Tech Support: Error Unknown,119114,Aonatsu Line,119119,Koikatu,31,Drama,5775,Four Seasons,31,Adventure,,,42,Erotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121165,0,56,Dragon Ball,1,Single player,2,Multiplayer,4,Fighting,78,anime,2402,dragon ball,2906,dbz,Dragon Ball FighterZ: Collector'z Edition,48,PlayStation 4,49,Xbox One,4052,One Piece: Grand Battle!,28010,God Eater 3,28070,Planet Alpha,55038,Immortal: Unchained,89550,Zoids Wild: Blast Unleashed,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103369,KILL la KILL: IF,111187,Eve: Echoes,114009,Dragon Ball Z: Kakarot,1,Action,,,,,,,17,Fantasy,4141,games based on anime,,,,,,,18,Science fiction,6232,collector's edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118543,11,1008,Arcade Archives,1,Single player,2,Multiplayer,14,Sport,27,football,,,,,ACA Neo Geo: Football frenzy,48,PlayStation 4,49,Xbox One,15851,Score! Hero,18681,ISS Pro Evolution 2,43367,Rico,57738,Cartoon Network Superstar Soccer: Goal!!!,87728,Pigeon Pop,114287,FIFA 20,116353,Real Football 2019,118871,GRID,119422,eFootball PES 2020,121036,Hot Shot Burn,1,Action,2693,ACA NEOGEO,33,Arcade,,,,,,,,,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124773,0,1571,PlayerUknown's Battlegrounds,6,Battle Royale,,,5,Shooter,339,survival,1025,shooter,2030,loot,PUBG Mobile Lite,34,Android,,,17379,Miscreated,19164,Borderlands 3,38030,Phantomers Insurreccion,68287,Left Alive,95340,PUBG Mobile,103292,Gears 5,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,118218,Tom Clancy's Ghost Recon: Breakpoint,119177,Call of Duty: Modern Warfare,1,Action,,,,,,,21,Survival,3510,battle royale,,,,,,,38,Open world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120436,0,225,One Piece,1,Single player,2,Multiplayer,25,Hack and slash/Beat 'em up,78,anime,3126,based on an anime,,,One Piece: Pirate Warriors 4,6,PC (Microsoft Windows),48,PlayStation 4,28010,God Eater 3,76253,Devil May Cry 5,87622,Garena Free Fire,96217,Eternity: The Last Unicorn,103168,Warhammer: Chaosbane,103369,KILL la KILL: IF,105049,Remnant: From the Ashes,111130,Apsulov: End of Gods,114009,Dragon Ball Z: Kakarot,115283,Astral Chain,1,Action,5282,One Piece: Pirate Warriors,31,Adventure,,,,,,,3,Co-operative,49,Xbox One,130,Nintendo Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3813190714642,11,,,,,,,,,,,4,Split screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121828,3,1467,Yakuza,1,Single player,,,31,Adventure,2453,bundle,,,,,The Yakuza Remastered Collection,6,PC (Microsoft Windows),48,PlayStation 4,37419,Dude Simulator,81249,The Elder Scrolls VI,87622,Garena Free Fire,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,111130,Apsulov: End of Gods,113111,Far Cry New Dawn,115653,Pokémon Shield,1,Action,380,Yakuza,,,,,38,Open world,,,,,49,Xbox One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.03304785771171,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116271,0,780,Touhou Project,1,Single player,,,5,Shooter,78,anime,226,magic,288,2d,Touhou Kanjuden: Legacy of Lunatic Kingdom,6,PC (Microsoft Windows),,,18182,Momodora: Reverie Under the Moonlight,23733,Tunic,27162,Touhou Eiyashou: Imperishable Night,51266,Touhou Mutsuigeki: Concealed the Conclusion,76829,Touhou Hyouibana: Antinomy of Common Flowers,105447,Touhou Luna Nights,106400,Touhou Makuka Sai: Fantastic Danmaku Festival,118815,Touhou Kikeijuu: Wily Beast and Weakest Creature,119608,Touhou Shinreibyou: Ten Desires,199783,Touhou Makuka Sai: Fantastic Danmaku Festival Part II,1,Action,2093,Touhou Project,31,Adventure,32,Indie,17,Fantasy,306,moon,,,,,,,,,353,kingdom,396,japanese,436,text,594,fire,669,frog,706,shooting,789,doctor,902,rabbit,905,difficult,911,bullet hell,962,female protagonist,1119,forest,1181,fairy,1387,cute,1567,japan,1739,missile,1755,snake,1777,wizard,2109,level selection,2152,high score,2241,boss,2274,star,2426,story rich,2564,youkai,2684,girl,,,,,70,4,,,,,,,,,,,,,,,,,,,,,2712,danmaku,2870,earth,2980,souls-like,3347,touhou,3370,touhou 15,3380,doujin soft,3403,great soundtrack,3481,shoot'em up,3683,lore-rich,3793,score,3803,magical girl,3925,level,4054,timer,4074,battle,4213,countdown timer,4246,bullet,4353,human,4363,book,4846,heart,5007,torii,5029,difficulty level,5647,eye,5723,option,6482,skirt,7193,grazing,7461,spell,7677,ribbon,8929,shrine maiden,9151,bamboo,11680,phantom,17314,time,17598,doujin,17655,touhou project,18194,gensokyo,19540,mountain,19929,talking,23097,bunny,23138,dream,23177,reimu hakurei,24875,conversation,25524,boss battle,28386,practice,28667,soul,31258,faith,33787,marisa kirisame,33794,kaguya houraisan,33797,sanae kochiya,33840,doremy sweet,33841,sagume kishin,34072,suwako moriya,34077,kanako yasaka,34080,yukari yakumo,34116,eirin yagokoro,34124,hakurei shrine,34139,reisen udongein inaba,34174,tewi inaba,34178,seiran,34179,ringo,34180,clownpiece,34181,junko,34182,hecatia lapislazuli,34236,moriya shrine,34274,parasol,34301,graze,34318,magician,34341,spell card,34363,stage,34376,green snake,34377,eientei,34389,sukima,34412,master spark,34418,extra mode,34421,music room,34428,youkai girl,34539,bamboo forest,34540,bamboo forest of the lost,34546,youkai rabbit,34575,forest of magic,34745,character selection,34771,lunarian,34772,dango,34773,rice cake,34976,moon rabbit,36246,lunatic kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125162,0,1766,Raving Rabbids,1,Single player,,,9,Puzzle,534,educational,4312,rabbids,,,Rabbids Coding!,6,PC (Microsoft Windows),34,Android,55984,Blacksad: Under the Skin,61483,My First Amazing World Explorer,68925,Grandpa's Workshop,75240,Erica,81416,Mind Games,95776,Turn It On!,105196,Don't Notice Me,119412,The Longest Game Ever 2,142332,I Became a Dog 2,142334,I became a Dog,27,Comedy,3676,Rabbids,,,,,31,Drama,,,,,39,iOS,,,34,Educational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125152,0,1069,House of the Dead,1,Single player,,,33,Arcade,5,zombies,,,,,The Flick of the Dead,39,iOS,,,11668,Dollhouse,13210,How to Survive 2,19164,Borderlands 3,89562,The Blackout Club,102584,Dying Light 2: Stay Human,107614,Hello Neighbor: Hide and Seek,109550,Silver Chains,111130,Apsulov: End of Gods,119298,Blair Witch,134305,The House of the Dead: Overkill - The Lost Reels,1,Action,6255,The Typing of the Dead,,,,,19,Horror,,,,,,,,,20,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Survival,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,Educational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126295,5,798,Doom,1,Single player,,,5,Shooter,5,zombies,79,chainsaw,129,blood,Brutal DOOM,3,Linux,6,PC (Microsoft Windows),233,Half-Life 2,673,DOOM,7351,DOOM,15536,Escape from Tarkov,18225,The Sinking City,19561,Days Gone,44076,Last Day on Earth: Survival,95994,MiniDOOM2,102584,Dying Light 2: Stay Human,103298,DOOM Eternal,1,Action,129,Doom,,,,,19,Horror,175,demon,,,14,Mac,,,,,540,weapons,589,2.5d,687,maze,1034,mod,1069,demons,1308,gore,1500,guns,2210,space marine,4566,fist,4571,shotgun,4660,pistol,4712,assault rifle,4816,double barreled shotgun,5775,grenade,5836,mod support,6352,submachine gun,6370,gore system,6716,dual wielding,7090,gibs,7515,frag grenade,8671,fatality,8839,execution,9312,plasma gun,9555,imp,9670,chaingun,,,,,90.1893909729441,5,,,,,,,,,,,,,,,,,,,,,11140,cacodemon,11828,revenant,11829,mancubus,11831,hell knight,11832,arachnotron,11834,arch-vile,11835,baron of hell,11839,super shotgun,11856,cyberdemon,12215,spiderdemon,17689,dual wield,18819,brutal doom,28060,doom ii,28061,doom 2,28455,gzdoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126168,6,1,Star Wars,1,Single player,,,31,Adventure,896,star wars,28760,canon star wars,,,Vader Immortal: Episode III,165,PlayStation VR,384,Oculus Quest,25311,Star Control: Origins,28070,Planet Alpha,55038,Immortal: Unchained,74701,Star Wars Jedi: Fallen Order,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,103303,The Elder Scrolls: Blades,105269,Gene Rain,106987,Torchlight III,113360,Hytale,1,Action,5769,Vader Immortal,,,,,17,Fantasy,,,,,385,Oculus Rift,386,Meta Quest 2,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3808500508906,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117743,0,509,Warhammer,1,Single player,2,Multiplayer,15,Strategy,415,turn-based,1361,board game,2080,deck building,Warhammer Underworlds: Online,6,PC (Microsoft Windows),,,7615,Might & Magic Heroes VII,9472,Sorcerer King,13196,Tears of Avia,36258,Order of Battle: World War II,56967,Game of Thrones: Conquest,93694,Iratus: Lord of the Dead,112191,Epic Seven,113201,Rise of Kingdoms,115653,Pokémon Shield,119171,Baldur's Gate 3,17,Fantasy,,,16,Turn-based strategy (TBS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116388,0,979,The Sims,1,Single player,,,12,Role-playing (RPG),43,life simulation,101,casual,182,character customization,The Sims 4: Legacy Edition,6,PC (Microsoft Windows),14,Mac,3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,2645,The Sims 4,13,Simulator,31,Adventure,27,Comedy,1387,cute,,,,,,,33,Sandbox,1403,building,1511,funny,2084,relaxing,2424,realistic,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,23657,lgbtq,23856,lgbtq+,29057,ts4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,Romance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
