id,category,collection/id,collection/name,franchises/0/id,franchises/0/name,franchises/1/id,franchises/1/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,name,platforms/0/id,platforms/0/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,rating,rating_count,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,genres/2/id,genres/2/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,themes/2/id,themes/2/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,themes/3/id,themes/3/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,game_modes/3/id,game_modes/3/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name,keywords/144/id,keywords/144/name,keywords/145/id,keywords/145/name,keywords/146/id,keywords/146/name,keywords/147/id,keywords/147/name,keywords/148/id,keywords/148/name,keywords/149/id,keywords/149/name,keywords/150/id,keywords/150/name,keywords/151/id,keywords/151/name,keywords/152/id,keywords/152/name,keywords/153/id,keywords/153/name,platforms/9/id,platforms/9/name,platforms/10/id,platforms/10/name,keywords/154/id,keywords/154/name,keywords/155/id,keywords/155/name,keywords/156/id,keywords/156/name,keywords/157/id,keywords/157/name,keywords/158/id,keywords/158/name,keywords/159/id,keywords/159/name,keywords/160/id,keywords/160/name,keywords/161/id,keywords/161/name,keywords/162/id,keywords/162/name,keywords/163/id,keywords/163/name,keywords/164/id,keywords/164/name,keywords/165/id,keywords/165/name,keywords/166/id,keywords/166/name,keywords/167/id,keywords/167/name,keywords/168/id,keywords/168/name,keywords/169/id,keywords/169/name,keywords/170/id,keywords/170/name,keywords/171/id,keywords/171/name,keywords/172/id,keywords/172/name,keywords/173/id,keywords/173/name,keywords/174/id,keywords/174/name,keywords/175/id,keywords/175/name,keywords/176/id,keywords/176/name,keywords/177/id,keywords/177/name,keywords/178/id,keywords/178/name,keywords/179/id,keywords/179/name,keywords/180/id,keywords/180/name,keywords/181/id,keywords/181/name,keywords/182/id,keywords/182/name,keywords/183/id,keywords/183/name,keywords/184/id,keywords/184/name,keywords/185/id,keywords/185/name,keywords/186/id,keywords/186/name,keywords/187/id,keywords/187/name,keywords/188/id,keywords/188/name,keywords/189/id,keywords/189/name,keywords/190/id,keywords/190/name,themes/4/id,themes/4/name,platforms/11/id,platforms/11/name,platforms/12/id,platforms/12/name,themes/5/id,themes/5/name,franchises/4/id,franchises/4/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,franchises/8/id,franchises/8/name,franchises/9/id,franchises/9/name,franchises/10/id,franchises/10/name,franchises/11/id,franchises/11/name,franchises/12/id,franchises/12/name,franchises/13/id,franchises/13/name,franchises/14/id,franchises/14/name,franchises/15/id,franchises/15/name,franchises/16/id,franchises/16/name,franchises/17/id,franchises/17/name,franchises/18/id,franchises/18/name,franchises/19/id,franchises/19/name,franchises/20/id,franchises/20/name,franchises/21/id,franchises/21/name,franchises/22/id,franchises/22/name,franchises/23/id,franchises/23/name,franchises/24/id,franchises/24/name,franchises/25/id,franchises/25/name,franchises/26/id,franchises/26/name,franchises/27/id,franchises/27/name,franchises/28/id,franchises/28/name,franchises/29/id,franchises/29/name,genres/5/id,genres/5/name,platforms/13/id,platforms/13/name,platforms/14/id,platforms/14/name,keywords/191/id,keywords/191/name,keywords/192/id,keywords/192/name
18219,0,4076,Die Hard,496,Die Hard,,,1,Single player,,,,,5,Shooter,,,301,health,350,comedy,427,police,453,first person shooter,466,fps,558,death,832,christmas,878,terrorist,1025,shooter,1267,licensed,1286,based on a movie,1446,first person,3831,explosion,4142,licensed game,4330,first-person perspective,4382,games based on movies,4446,gun,4902,first person melee,4906,c4,5466,terrorists,6258,fire extinguisher,6621,vent crawling,12014,7.62 mm nato,13118,e3 2001,13505,rogue cop,13571,lithtech engine,,,,,,,,,,,,,,,,,,,Die Hard: Nakatomi Plaza,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,59.87633633491291,7,471,Crysis 2,1877,Cyberpunk 2077,8744,Global Operations,10964,Sniper: Ghost Warrior 3,14641,Die Hard 2: Die Harder,15536,Escape from Tarkov,19164,Borderlands 3,28751,Black Squad,103292,Gears 5,113114,The Outer Worlds,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15530,1,68,Batman: Arkham,5,Batman,,,1,Single player,,,,,25,Hack and slash/Beat 'em up,31,Adventure,483,dark knight,541,dlc,2777,batman,4869,downloadable content,24277,robin,25969,become the batman,26010,story dlc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Batman: Arkham Knight - A Flip of a Coin,6,PC (Microsoft Windows),48,PlayStation 4,49,Xbox One,,,,,,,,,,,,,57.04847501094491,9,19565,Marvel's Spider-Man,55984,Blacksad: Under the Skin,76253,Devil May Cry 5,76882,Sekiro: Shadows Die Twice,103168,Warhammer: Chaosbane,103266,Twin Mirror,105049,Remnant: From the Ashes,107614,Hello Neighbor: Hide and Seek,111130,Apsulov: End of Gods,115283,Astral Chain,1,Action,20,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,Stealth,,,,,31,Drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22766,0,2422,Preppie!,859,Preppie!,,,1,Single player,2,Multiplayer,,,33,Arcade,,,1397,frogger clone,4319,log,4715,golf ball,4844,alligators,5153,lawnmower,5154,bulldozer,5155,canoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preppie!,65,Atari 8-bit,,,,,,,,,,,,,,,,,,,15851,Score! Hero,25640,Octogeddon,43367,Rico,87728,Pigeon Pop,103369,KILL la KILL: IF,105049,Remnant: From the Ashes,110503,Degrees of Separation,112078,Sky Gamblers: Storm Raiders 2,113895,Havocado,121036,Hot Shot Burn,1,Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18980,0,54,"Warhammer 40,000: Dawn of War",6,"Warhammer 40,000",,,1,Single player,2,Multiplayer,,,11,Real Time Strategy (RTS),13,Simulator,3,aliens,18,battlemech,96,orcs,167,mech,296,fantasy,970,sci-fi,1360,games workshop,1471,real-time strategy,4882,pax west 2016,4883,e3 2016,5397,cross culture language skills,11901,eldar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Warhammer 40,000: Dawn of War III",3,Linux,6,PC (Microsoft Windows),14,Mac,,,,,,,,,,,,,59.9619378441908,20,8773,Homeworld: Remastered Collection,9789,RimWorld,11666,Ashes of the Singularity,16806,Distant Worlds: Universe,17130,Unclaimed World,19301,The Long Journey Home,24620,Polaris Sector,25311,Star Control: Origins,55038,Immortal: Unchained,78550,Bad North,1,Action,17,Fantasy,15,Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10743,0,149,Railroad Tycoon,10,Sid Meier,,,1,Single player,2,Multiplayer,,,13,Simulator,15,Strategy,379,tycoon,915,trains,994,management,1019,bridge,1148,simulation,1158,steam,1162,micromanagement,1537,expansion,3630,sheep,3782,strategy,4134,digital distribution,4146,train,4147,rail track,4341,cow,4345,bink video,4346,top-down perspective,4613,non-player character,4619,gog.com,4977,scaleform,6456,world building,9382,direct2drive,9383,gamebryo 2.5,9511,railroad simulation,11586,impulse,12123,xfire,,,,,,,,,,,,,,,,,,,,,Sid Meier's Railroads!,6,PC (Microsoft Windows),14,Mac,,,,,,,,,,,,,,,77.0799920803164,10,3700,The Settlers: Rise of an Empire,17130,Unclaimed World,20776,Imperium Romanum,29173,Startup Company,31515,Another Brick in the Mall,33153,Judgment: Apocalypse Survival Simulation,35463,Software Inc.,36346,TransOcean: The Shipping Company,55036,Anno 1800,55590,Mashinky,28,Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9833,0,1316,Warlords Battlecry,557,Warlords,,,1,Single player,2,Multiplayer,,,11,Real Time Strategy (RTS),12,Role-playing (RPG),96,orcs,226,magic,296,fantasy,332,dragons,1026,role playing,1181,fairy,1320,undead,1559,druids,2066,dwarves,2668,alchemy,2910,fog of war,3431,succubus,3782,strategy,4099,titan,4584,rune,4702,bards,4759,minotaurs,5289,unicorn,6704,necromancers,7161,barbarians,7440,dark elves,9516,undead dragon,9650,rangers,9733,siege warfare,10020,high elves,10021,wood elves,13621,death knight,,,,,,,,,,,,,,,,,Warlords Battlecry II,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,88.46971170791039,9,2365,Battle for Wesnoth,5652,Age of Wonders III,7027,SpellForce: The Order of Dawn,7615,Might & Magic Heroes VII,9834,Warlords Battlecry III,10297,Fallen Enchantress,14394,Battle Brothers,19404,Eador: Imperium,26574,Force of Nature,27092,GreedFall,17,Fantasy,,,13,Simulator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,Strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9834,0,1316,Warlords Battlecry,557,Warlords,,,1,Single player,2,Multiplayer,,,11,Real Time Strategy (RTS),12,Role-playing (RPG),22,assassin,96,orcs,226,magic,227,sword,296,fantasy,332,dragons,497,summoning,592,elves,594,fire,1026,role playing,1320,undead,2066,dwarves,2154,shield,2561,spear,2668,alchemy,2806,warriors,2910,fog of war,3431,succubus,3782,strategy,4099,titan,4219,hammer,4249,attributes,4284,leveling up,4353,human,4363,book,4394,dagger,4417,claw,4419,axe,4425,health potion,4460,armor,4540,club,4552,helmet,4619,gog.com,4702,bards,4727,key,Warlords Battlecry III,6,PC (Microsoft Windows),,,,,,,,,,,,,,,,,87.45010759396979,14,660,Darkstone,1593,Pillars of Eternity,2365,Battle for Wesnoth,3155,The Lord of the Rings: The Battle for Middle-earth II,5652,Age of Wonders III,7027,SpellForce: The Order of Dawn,9938,Aarklash: Legacy,10297,Fallen Enchantress,10388,Legends of Eisenwald,14394,Battle Brothers,17,Fantasy,,,15,Strategy,4755,crown,4759,minotaurs,4879,potion,4943,ring,5095,knight,5146,harpy,5283,rapier,5298,belt,5374,magic staff,5580,tunic,5591,healer,5600,level cap,5616,boots,5702,harp,5741,needle,5818,merchants,,,,,,,,,5935,elements,6295,regenerating health,6541,poison,6653,fire manipulation,6704,necromancers,6780,earth manipulation,6781,elementalist,7161,barbarians,7440,dark elves,7616,amulet,7619,robe,9086,mana potion,9382,direct2drive,9650,rangers,9738,vampirism,10020,high elves,10021,wood elves,13621,death knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9868,8,993,Hyperdimension Neptunia,1304,Neptunia,,,1,Single player,,,,,12,Role-playing (RPG),15,Strategy,78,anime,350,comedy,413,parody,478,rpg,521,jrpg,939,remake,970,sci-fi,1026,role playing,1158,steam,1313,multiple endings,4134,digital distribution,4359,polygonal 3d,4369,sexualized women,4410,game reference,4983,revealing attire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hyperdimension Neptunia Re;Birth2: Sisters Generation,6,PC (Microsoft Windows),46,PlayStation Vita,,,,,,,,,,,,,,,68.1729769837921,10,7615,Might & Magic Heroes VII,8746,Aura Kingdom,17130,Unclaimed World,19404,Eador: Imperium,22387,Legrand Legacy,25921,Atelier Firis: The Alchemist and the Mysterious Journey,26845,Fire Emblem: Three Houses,27092,GreedFall,36198,Children of Morta,55038,Immortal: Unchained,17,Fantasy,18,Science fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24413,0,1182,Micro Machines,90,Micro Machines,,,1,Single player,2,Multiplayer,,,10,Racing,,,669,frog,1563,kid friendly,1818,micro machines,4157,driving/racing,4203,laboratory apparatus,4219,hammer,4270,playing cards,4282,60 fps on consoles,4346,top-down perspective,4363,book,4364,sand,4502,pool cue,4503,billiard ball,4629,milk,4706,8 player simultaneous local multi-player,5043,laps,5381,ice cream truck,5729,pool table,6480,cereal,9075,sudden death,9529,greatest hits,12710,promo vhs,,,,,,,,,,,,,,,,,,,,,,,,,,,Micro Machines V3,6,PC (Microsoft Windows),7,PlayStation,22,Game Boy Color,,,,,,,,,,,,,89.6848873258472,15,3772,Wreckfest,19164,Borderlands 3,27378,RISE: Race The Future,44178,Drive Isle,57187,Crackle Cradle,80382,Option Tuning Car Battle Spec-R,82090,Forza Horizon 4,87673,Nippon Marathon,105011,Dude Simulator 2,118871,GRID,1,Action,27,Comedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11169,8,5134,Compilation of Final Fantasy VII,4,Final Fantasy,,,1,Single player,,,,,12,Role-playing (RPG),31,Adventure,69,post-apocalyptic,296,fantasy,901,episodic,939,remake,1026,role playing,2365,real-time battles,4131,unreal engine 4,4220,episodic content,5343,e3 2015,10213,buster sword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Final Fantasy VII Remake,48,PlayStation 4,167,PlayStation 5,,,,,,,,,,,,,,,87.8305366486908,282,27092,GreedFall,28168,Code Vein,28309,Tanzia,30245,Wanderlust Adventures,35994,Survivalist,36198,Children of Morta,55038,Immortal: Unchained,55199,Dragon: Marked for Death,96217,Eternity: The Last Unicorn,106987,Torchlight III,1,Action,17,Fantasy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13149,13,2645,The Sims 4,979,The Sims,,,1,Single player,,,,,12,Role-playing (RPG),13,Simulator,43,life simulation,101,casual,182,character customization,1387,cute,1403,building,1511,funny,2084,relaxing,2424,realistic,2760,family friendly,3560,cartoony,5789,realism,9003,immersive sim,17092,immersive,23657,lgbtq,23856,lgbtq+,29057,ts4,29527,stuff pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Sims 4: Cool Kitchen Stuff,6,PC (Microsoft Windows),14,Mac,48,PlayStation 4,49,Xbox One,167,PlayStation 5,169,Xbox Series X|S,,,,,,,56.8346473144373,6,3212,The Sims 4,9243,Life is Feudal: Your Own,19164,Borderlands 3,26574,Force of Nature,38967,Cooking Simulator,47823,Citadel: Forged With Fire,96217,Eternity: The Last Unicorn,105011,Dude Simulator 2,106987,Torchlight III,115653,Pokémon Shield,17,Fantasy,27,Comedy,31,Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,Sandbox,,,,,44,Romance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
